Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment,user_review_count,product_review_count,vader_score,vader_sentiment,bert_sentiment,emotion,sarcasm,comprehend_sentiment
412346,B00511MIV2,A2R0IQ7LAAZBV,Anita Flynn,0,0,5,1348272000,OTC Wine Crackers - Enjoy!!!,Had OTC Wine crackers several years ago and then couldn't find them...until I checked Amazon.  They are light and refreshing and pair well with wine or just as a quick snack.  No heavy aftertaste just a plain little pillow-shaped cracker with a hint of lemon and vanilla.  Highly recommend them. And I purchased the snack packs via subscribe and save so I just throw a bag in my purse if I need a quick snack at work.,positive,1,6,0.7645,positive,positive,neutral,normal,POSITIVE
79759,B0025UCI94,A1CJY7C4CVUG6X,Matt,5,9,2,1314835200,Survival food?,"I bought a case of this as part of my canned survival food storage. Needless to say it tastes awful and won't order anymore. I love molasses but for some reason I just can't stomach this. I was hoping it'd be a ""canned comfort food"" for a survival situation, but the only comfort would be not opening it in the first place.<br /><br />There's so many more options ouch there, canned bread is just not a good idea.",negative,1,18,0.8267,positive,negative,disgust,de,NEGATIVE
225661,B002ZX1U9A,A1BY8JLTW1KHHI,Lawrence W. Golden,2,2,5,1252713600,This product has made us K-Cup Hazelnut nuts!,This brand of Hazelnut K-Cups is great!  Wish we could get them in larger quantities than 50 packs.,positive,6,254,0.7959,positive,positive,surprise,de,POSITIVE
7744,B001E5DZTS,A3LWG4ERHWR0O1,jesmile1,0,0,5,1301961600,Excellent product!!,"I started my son on this powdered milk and he transitioned easily from breast milk without any problems.  I use a gallon container and mix the whole can (3 quarts) at once with luke warm water and it works out perfectly. I really like this company and their product and love that this milk is also Vit D fortified.  Once my son gets older and he consumes less milk we will transition to the fresh goat milk, since right now it doesn't fit in our budget.",positive,1,93,0.9512,positive,positive,neutral,normal,POSITIVE
321298,B008RWUHA6,A2X2CJK2C5WZVW,"A. Rose ""Rosie""",2,2,4,1322006400,Tastes Great with a Satisfying Crunch,"Kind Clusters makes a great cereal but I enjoy eating it right out of the bag any time of day. Tastes great and bonus - it's good for me. I can't beat the value either. Any way you look at it, the product gets a 5-star review from me. <a href=""http://www.amazon.com/gp/product/B005IW4WFO"">Kind Healthy Grains Cinnamon Oat Clusters with Flax Seeds,11 ounce bag  (Pack of 3)</a>",positive,9,294,0.9783,positive,positive,joy,normal,POSITIVE
164040,B000CQE3NM,A4480DSK4UJN5,hug in a cup,0,0,5,1350777600,delicious.,"I'm picky about my green teas. Sometimes they're too weak, sometimes it just doesn't smell/taste like green tea, or sometimes it's just horribly bitter/sour and unpalatable (think most grocery store teas).<br /><br />But Stash's green tea is TERRIFIC. There's a good element of leafyness (it IS green after all) without much bitter/sourness. I can usually pull at least 2 good cups of hot green tea from each tea bag.<br />I was actually previously disappointed by Yogi's Green tea (it's just purely green tea leaves, can't remember the exact name of it though) - when steeped in hot water it smelled like burnt tires, so I almost lost hope in American grocery store teas. I previously would only buy the Yamamotoyama green teas (slight roasted flavor) and Stash's green tea tastes remarkably similar, which makes me incredibly happy due to the Stash tea sales that have been going on at my local markets. WOO!!!",positive,9,206,0.9765,positive,positive,disgust,de,MIXED
36665,B004CLCEDE,A2E2L8XRTXHLFB,Badwella,3,3,4,1314230400,Definitely not Ramen but good enough for bodybuilding dieting.,"I compete in bodybuilding and crave carbs while dieting. I can't have pasta so when I discovered these I thought I had hit the jackpot. Zero calories? Heck to the yeah!<br /><br />I tried these immediately when I received them and was disappointed at first. I tried following the instructions exactly and then mixing in different seasonings for flavor but nothing could get me over that gelatinous texture. I bought the 6 pack so I figured I'd change how I cooked them. I followed the directions again; rinsing and then blanching in boiling water. However, this time I threw them into a hot skillet after boiling and drove off some of the moisture for a dryer texture. I added in a random assortment of seasonings I had on hand and they ended up tasting like chicken flavored ramen noodles! I also tried boiling them in beef broth and throwing them in with some beef broth in the skillet. These definitely tasted and felt more like the ramen noodles I had been craving. I had definitely hit the jackpot with these. The only thing that could make them better for bodybuilding contest dieting is lowering the price.",positive,1,324,0.9649,positive,negative,neutral,normal,MIXED
508525,B001SB8AZC,A27M200HDRWFSI,S. Sheola,7,7,4,1311206400,Not bad. Price increase since then,"I like the fact that the cans are BPA free, the fish  troll or pole caught,  and are smaller with lower mercury.  The first can seemed a bit strong tasting and salty (I'm supposed to be low sodium).  The second time around I used a bit more mayo, added some fresh coriander, lemon juice and pepper and it tasted better.  It's only cooked once, in the can (with no water added), but it is made from tuna that has been frozen.  Don't know if that is common in the industry or not.<br />Since I ordered in June it seems the price went up about $.58 a can on the subscription plan.",positive,1,59,0.5994,positive,negative,joy,de,MIXED
197624,B0002ASQT0,A311JCV2S8OCMB,S. L. Campbell,0,0,5,1330905600,Great Bone!,"We have a female yellow lab who LOVES to chew. (Or maybe I should say destroy.) She powers through the typical store-bought rawhide bones in anywhere from 30-60 minutes, depending on the size, so I was pleasantly surprised with this wonderful bone! Daisy has been chewing on it for over a week, and she has barely gnawed a small corner off of one knotted end. When she tires of it (because she can't destroy it), we just put a small smear of peanut butter into one of the crannies and she goes to town for another hour or so. I highly recommend this bone and I will definitely buy more of these for my own dog!",positive,1,5,0.9462,positive,positive,surprise,normal,POSITIVE
422019,B002OVICJO,A3934PPUIWRZVX,Chellie H.,0,0,2,1342915200,"Really, really small container of dog treats","My dog is ho-hum about these treats.  Don't be fooled by the picture - the package is very small and the treats themselves look like and have the consistency of styrafoam packaging peanuts.  I love Halo's other dog treats, especially the little baked snacks.  For $9.95, I really don't feel this is a good value at all.  Disappointed.",negative,4,82,0.8774,positive,negative,sadness,de,NEGATIVE
510292,B001ULOTKU,A2QXA5PKKQMOCL,"j ""j""",5,6,5,1217894400,great baby food snack!,"my baby eats these snacks frequently. They dissolve in the mouth easily. I like them too.  If you have to worry about food allergies, these are great b/c it is in a nut/peanut free facility.<br /><br />The apples & pears are the best. The peaches are ok...not as sweet, kind of bitter.  They also make potato chips which aren't fried or baked! They aren't as good though as regular chips, but a much better alternative.<br /><br />I love these products & glad to see Amazon is finally carrying them",positive,9,117,0.9701,positive,positive,joy,normal,POSITIVE
310695,B000ORY230,A335YNLVYVGR8,NicholeMarie,1,2,2,1314662400,Nordic Natural Berries,"Although priced well for the quality vitamin I was seeking for my daughter, we will not purchase these again. They are extremely sticky and we have to bang the bottle against the counter or dig them out with a knife to get them out. They are quite stinky, as well. My daughter doesn't mind the taste of them, but doesn't like it very much and asked me not to buy them again.",negative,1,51,-0.1851,negative,negative,disgust,de,NEGATIVE
447710,B0009F3PP8,AANHR0DB9SZ80,"OGO ""ogo""",2,5,5,1306800000,Smooth mellow flavor,"I have a long history (if not a bit sporadic at times) of a variety of herbal use over the years & I remember squeezing my face in a grimace when I had to take certain ones, such as dong quai or some herbal tea that was deathly bitter & vapid.<br /><br />I drank Red Raspberry Leaf tea in my 20's & liked the mellow flavor so much that I continued to drink it for several years. I found it not to be bitter or strong but also not weak & didn't have a foul aroma. Overall a very pleasant & enjoyable herbal tea, even if I don't remember why I was taking it back then (maybe for menstrual cramps?). Well nothing ever aleviated my menstrual cramps except pain killers, but I would drink this tea again just for the enjoyment of it. I'm currently on green tea for the past number of years & I'm tired of the bitterness (albeit it's excellent in antioxidants, which is why I'm drinking it).<br /><br />I don't find Red Raspberry Leaf to be dark like black tea but more like a urine-yellow color (medium to deep yellow, depending on steep timing), similar to green tea. Generally I drank it plain with a little sweetener, though it was pleasant enough to take without any sweetener.",positive,15,40,0.9711,positive,positive,sadness,normal,POSITIVE
473409,B0030VJ79Q,A2UXQFZT160KUB,blueawesomeness,7,10,5,1317772800,Very convenient,"I have a confession to make: I eat baby food. I'm not a kid, and I'm not even a mother, so I can't make the excuse that I'm testing it to make sure it tastes okay for my baby. I'm a college student with no kids. It's just so easy! And baby food and dog food are so much healthier than adult human food most of the time (no, I don't eat dog food too!).<br /><br />These are the things I like about this particular item. It's super convenient with its little pouch that you can carry with you wherever you go and drink out of. It's mess-free. It's extremely healthy, with fruits, veggies, and chia seeds. It's also fairly low in sugar compared to a similar product I have also tried, the Peter Rabbit Organics pouches (11g compared to 12-23g). Plus it's cheaper.<br /><br />The only things I don't like about this product are the taste and texture, but if your baby doesn't know better, (s)he might not mind. The Peter Rabbit Organics brand has a better taste, although with twice the sugar in some varieties, it's not hard to imagine why. The texture of the chia seeds is also annoying, but I put up with it because a) I already paid for it and b) they have Omega 3s, which are very good for you.<br /><br />With subscribe & save, I paid about a dollar per pouch, which isn't too bad. It's not too filling for an adult, but when paired with a mini Clif bar, it makes a healthy snack for less than the Fillet O Fish I would otherwise get at McDonald's.",positive,4,186,0.9682,positive,positive,neutral,normal,POSITIVE
301967,B002JG5TVS,AUVZB2ZA2UW6A,Nikki,2,2,1,1317600000,Maybe this is only for health 'nuts'??,"Today I decided to try Justins chocolate hazelnut butter since its organic and the first ingredient isn't sugar -like Nutella but it is seriously nasty. It tastes like burnt salt. I couldn't taste the hazelnuts or the cocoa over the sea salt. I am really glad I only purchased the sample size at my store. This stuff is terrible. If they had a salt free version I would try it though, because Nutella is too sweet.",negative,1,67,0.6688,positive,negative,disgust,de,NEGATIVE
290159,B0002HDLZW,A2VUTQTMSY4Q8O,Linda S. Gabrilo,1,4,4,1229731200,Baklava,"Reasonably good taste, but it needed a sugary syrup poured over it to stand overnight, and the quality vastly improved!",positive,1,7,0.75,positive,positive,neutral,de,MIXED
337329,B004P14WEA,A3LNQOS3PQ6SVO,peedeekay,0,0,5,1350259200,the best sauce,"when I saw this I just had to try it out, I am glad i did because this sauce is amazing the flavor is amazing and well worth a try.",positive,1,4,0.9274,positive,positive,joy,de,POSITIVE
